"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YAL010C" 111.229552608188 -0.0787139173319971 0.188492095337897 -0.417597975081618 0.676241077523522 0.894381462335654
"YAL008W" 131.466000803154 0.123041037260477 0.155925113741034 0.789103399115216 0.430051575439517 0.767759932279955
"YAL007C" 2845.19339676888 -0.0684818235513464 0.0795794900779078 -0.860546146806207 0.389488057157624 0.741266343912711
"YAL005C" 5781.67285792429 -0.577888701964542 0.179195574480498 -3.22490498797131 0.00126014482458027 0.110092652610949
"YAL004W" 91.5007401972913 0.0301243483661328 0.194391906382927 0.154967091617445 0.87684726093562 0.96157946287899
"YAL003W" 94675.3004476952 -0.0248410941882851 0.0635219506104145 -0.391063151392149 0.695750557030339 0.902099191023553
"YAL002W" 246.239050157659 0.0128385846520979 0.153659179021717 0.0835523444407015 0.933412358007345 0.983108786374723
"YAL001C" 513.529388850654 0.0874610854969826 0.118780215893194 0.736327046042976 0.461531690541329 0.790256268984555
"YAR002W" 1520.53884987175 -0.215953811710496 0.0902898662843991 -2.39178349240517 0.0167667297771494 0.289291789007619
"YAR002C-A" 4089.88470303492 -0.45020597479149 0.141582474742592 -3.17981427863866 0.00147369469357107 0.112655772130766
"YAR003W" 254.150112401553 0.356328720238131 0.0920350549417569 3.87166303604239 0.00010809531835104 0.0292837183482356
"YAR007C" 589.524362598262 0.00198037833521238 0.101263969984666 0.0195565938755143 0.984397090273597 0.996334008688533
"YAR008W" 467.714759154923 0.289027141626834 0.134048025631853 2.15614620405237 0.0310722506349388 0.331539547223797
"YAR014C" 739.246493715728 0.0909981752552535 0.0974585345165991 0.933711713464712 0.350452621147819 0.717326599775974
"YAR015W" 8208.0479051964 0.209058991530888 0.0737941285598121 2.8330030533722 0.00461129455191673 0.169184672419018
"YAR018C" 242.355655118527 -0.00576656776883196 0.103964186638326 -0.0554668675367305 0.955766525173715 0.987236422366532
"YAR019C" 180.504160288653 0.272973210841863 0.125703782820307 2.17155923805472 0.0298889244059752 0.330919264804572
"YAR023C" 144.595059931694 0.107327253933004 0.171537529531558 0.62567797394598 0.531526183218856 0.829699407951384
"YAR027W" 196.50062654187 0.0853141888761552 0.134796902890709 0.632909117691871 0.526792993349758 0.826681037966533
"YAR029W" 191.850524483248 0.0543815079326943 0.126509172483075 0.429862174143695 0.667295902438409 0.890374944732364
"YAR030C" 20.4986898461125 0.363150767257606 0.348002119204432 1.04353033276868 0.296702739904676 0.678418098946463
"YAR031W" 13.4146985809668 0.693774987729099 0.302296669901051 2.29501366308861 0.021732341295893 0.306770273802542
"YAR033W" 391.016483846124 -0.0316285394936616 0.0801259674786867 -0.394735196203088 0.693038324878925 0.900795527951226
"YAR035W" 168.324570899756 -0.174939209341915 0.155789247196607 -1.12292223301613 0.261470524072723 0.653105450734414
"YAR042W" 1137.50458316429 -0.048315946152279 0.0813448757992111 -0.593964225497626 0.552536040672021 0.840701426324285
"YAR050W" 13.2166552191942 -0.841731915600915 0.400470189647086 -2.10185910802172 0.0355656195337459 0.348315248956828
"YAR071W" 7.05936547630057 -0.89798892557868 0.676863720371898 -1.32669088112048 0.184610958678043 NA
"YBL113C" 117.724661533716 -0.0224612899027265 0.202806263767207 -0.110752446623192 0.911812655369744 0.976574504585199
"YBL107C" 1720.22818215462 -0.141918373382088 0.123042363832378 -1.15341065436149 0.248741870426958 0.642877251542378
"YBL106C" 97.0557283760431 0.215967931020397 0.19706616558216 1.09591583305231 0.273115609495848 0.660878817313538
"YBL105C" 714.556367798792 0.0248460698063485 0.0832248561479791 0.29854145691968 0.765289939784699 0.92656996156011
"YBL104C" 564.416639953776 0.0293177219199019 0.0774111716610786 0.378727272702456 0.704890398740084 0.904559999680972
"YBL103C" 739.72903669955 0.070394621427562 0.079568280053951 0.88470708905397 0.37631463125709 0.732890401785935
"YBL102W" 496.45780240179 0.0730006652763639 0.133554502327338 0.546598310084985 0.584654730343603 0.857571137314664
"YBL101C" 334.039123298651 0.0947506493863859 0.11955272695556 0.792542770033229 0.428044263528786 0.766235064997875
"YBL100W-C" 8.67344785966131 0.767099611682962 0.470909091267909 1.62897600812413 0.103318097993708 NA
"YBL099W" 30829.3842313565 -0.0342567994089941 0.0776308286010261 -0.441278291451102 0.659011540040865 0.88597936404126
"YBL098W" 266.930433584949 0.37482572505498 0.121631872677846 3.08164066541789 0.00205863183847233 0.12565547150083
"YBL097W" 161.687348631634 0.0588427627376925 0.127897404116487 0.46007785024393 0.645460342107889 0.878878630563932
"YBL096C" 25.2397581717468 -0.00264719983772817 0.376588098283402 -0.00702943043020976 0.994391372178289 0.99923939642398
"YBL095W" 240.073802261837 0.17571821159526 0.115357904909222 1.5232437840609 0.127697725707121 0.523341982346982
"YBL093C" 1456.51917105064 0.0580226216933854 0.100053697770054 0.57991481560966 0.561972064152071 0.846495413544882
"YBL092W" 59986.6439007597 -0.112761529746815 0.108717248108187 -1.03720000008282 0.299642658043122 0.681781235357389
"YBL091C-A" 418.19284730559 -0.359367689645927 0.151550720747662 -2.37127007956821 0.0177270721639468 0.294873323039029
"YBL091C" 3048.08795178968 0.155101513382862 0.0794465372808527 1.9522753123218 0.0509055268725071 0.380517076038775
"YBL090W" 820.82574719922 0.133560976127222 0.0964505608707139 1.38476101042328 0.166125556635719 0.57302789937685
"YBL089W" 294.553785830933 0.125345252522062 0.0954099569859128 1.31375441811141 0.188928861470969 0.592177934815611
"YBL088C" 550.716898671754 0.166232712372723 0.0738406552928742 2.25123560609524 0.024370618844186 0.316536189028372
"YBL087C" 49892.0679503062 -0.250659628766093 0.238901869693863 -1.04921585204543 0.294078784395745 0.676110956271586
"YBL086C" 466.904486326814 -0.135380336714028 0.0784318187474953 -1.72608947332808 0.084331317332261 0.45670933228948
"YBL085W" 1008.10193829987 0.138498127737702 0.084093411347189 1.64695575454654 0.0995671405463742 0.477310269721293
"YBL084C" 136.333500613328 0.0764870987034044 0.163835759646576 0.466852284680716 0.640605565456615 0.877710979731708
"YBL083C" 11.6973774125963 0.205998813051935 0.350121754979568 0.588363362522149 0.5562884239167 0.843222852843475
"YBL081W" 998.387820537685 -0.0783013876299283 0.0865406053549713 -0.904793620390712 0.365574732054489 0.725089486568616
"YBL080C" 135.179619762995 -0.10988126728643 0.140241948173157 -0.783512128273916 0.433326434403566 0.769063506868046
"YBL079W" 1280.98369357256 0.0614267374571381 0.0928698861897768 0.661427939424998 0.508337913168908 0.817618899497858
"YBL078C" 1198.8309406465 -0.184973410005688 0.138554598985839 -1.33502179905695 0.18186921190674 0.58641367447844
"YBL076C" 5099.80176336001 0.138794561925082 0.0729813909730419 1.90178016717098 0.057199900150088 0.393535313032605
"YBL075C" 249.165030918621 0.401307060506044 0.141211810721637 2.84188028221746 0.00448483292584382 0.168558706966103
"YBL074C" 20.7529279545736 0.33975807059677 0.372552759669449 0.911973034096497 0.361782913019555 0.7226873843505
"YBL072C" 20542.5006525897 -0.0042477575231518 0.0847719598903919 -0.0501080490370171 0.960036285593559 0.987373053577103
"YBL071W-A" 1481.67606173579 -0.120650594067272 0.132965393365518 -0.907383425216566 0.36420407132509 0.723248238491782
"YBL070C" 8.51221244235907 0.301597108964716 0.453870356021288 0.664500567097117 0.506369986096794 NA
"YBL068W" 2149.6661120069 -0.0916080365485593 0.0972523836905409 -0.941961863269676 0.34621216543347 0.714492597879946
"YBL067C" 1127.08787880347 0.0440428795476828 0.0766043322483631 0.574939801118414 0.565332010799551 0.847774012654946
"YBL066C" 354.117285538051 0.047661004409283 0.123054304365313 0.387316840764799 0.698521659508627 0.903179725887792
"YBL065W" 4.2990941983824 -0.0288188732784229 0.755140264001412 -0.0381636030447041 0.96955724030533 NA
"YBL064C" 484.733447209548 -0.0846650393512483 0.125589560534374 -0.67414074060778 0.500221840247054 0.812159589592858
"YBL063W" 245.911650699935 -0.0475230334366417 0.114306824127572 -0.415749748970402 0.677593133387634 0.894381462335654
