"Gene_Name" "Gene_ID"
"3060" "YEL032C-A" "YEL032C-A"
"3061" "RAD23-ANP1" "YEL037C-YEL036C"
"3062" "ANP1-UTR5" "YEL036C-YEL035C"
"3063" "SPF1" "YEL031W"
"3064" "UTR5-YEL034C-A" "YEL035C-YEL034C-A"
"3065" "MTC7-tS(AGA)E" "YEL033W-tS(AGA)E"
"3066" "tS(AGA)E-MCM3" "tS(AGA)E-YEL032W"
"3067" "YEL030C-A" "YEL030C-A"
"3068" "ECM10" "YEL030W"
"3069" "MCM3-SPF1" "YEL032W-YEL031W"
"3070" "BUD16" "YEL029C"
"3071" "YEL028W" "YEL028W"
"3072" "SPF1-YEL030C-A" "YEL031W-YEL030C-A"
"3073" "IMT4" "tM(CAU)E"
"3074" "VMA3" "YEL027W"
"3075" "SNU13" "YEL026W"
"3076" "YEL025C" "YEL025C"
"3077" "BUD16-YEL028W" "YEL029C-YEL028W"
"3078" "YEL028W-IMT4" "YEL028W-tM(CAU)E"
"3079" "IMT4-VMA3" "tM(CAU)E-YEL027W"
"3080" "VMA3-SNU13" "YEL027W-YEL026W"
"3081" "RIP1" "YEL024W"
"3082" "SNU13-YEL025C" "YEL026W-YEL025C"
"3083" "YEL023C" "YEL023C"
"3084" "YEL025C-RIP1" "YEL025C-YEL024W"
"3085" "GEA2" "YEL022W"
"3086" "YEL023C-GEA2" "YEL023C-YEL022W"
"3087" "URA3" "YEL021W"
"3088" "TIM9" "YEL020W-A"
"3089" "YEL020C-B" "YEL020C-B"
"3090" "RPR1" "RPR1"
"3091" "YEL020C" "YEL020C"
"3092" "MMS21" "YEL019C"
"3093" "GEA2-URA3" "YEL022W-YEL021W"
"3094" "EAF5" "YEL018W"
"3095" "YEL018C-A" "YEL018C-A"
"3096" "URA3-YEL020C-B" "YEL021W-YEL020C-B"
"3097" "PMP2" "YEL017C-A"
"3098" "RPR1-YEL020C" "RPR1-YEL020C"
"3099" "GTT3" "YEL017W"
"3100" "NPP2" "YEL016C"
"3101" "YEL020C-MMS21" "YEL020C-YEL019C"
"3102" "MMS21-YEL018C-A" "YEL019C-YEL018C-A"
"3103" "EDC3" "YEL015W"
"3104" "YEL014C" "YEL014C"
"3105" "PMP2-GTT3" "YEL017C-A-YEL017W"
"3106" "VAC8" "YEL013W"
"3107" "UBC8" "YEL012W"
"3108" "tQ(UUG)E2" "tQ(UUG)E2"
"3109" "GLC3" "YEL011W"
"3110" "tK(CUU)E1" "tK(CUU)E1"
"3111" "tQ(UUG)E2-UBC8" "tQ(UUG)E2-YEL012W"
"3112" "YEL010W" "YEL010W"
"3113" "YEL009C-A" "YEL009C-A"
"3114" "UBC8-GLC3" "YEL012W-YEL011W"
"3115" "tR(UCU)E" "tR(UCU)E"
"3116" "GCN4" "YEL009C"
"3117" "YEL008W" "YEL008W"
"3118" "YEL008C-A" "YEL008C-A"
"3119" "MIT1" "YEL007W"
"3120" "YEL009C-A-tR(UCU)E" "YEL009C-A-tR(UCU)E"
"3121" "YEA6" "YEL006W"
"3122" "GCN4-YEL008W" "YEL009C-YEL008W"
"3123" "VAB2" "YEL005C"
"3124" "YEL008W-MIT1" "YEL008W-YEL007W"
"3125" "YEA4" "YEL004W"
"3126" "GIM4" "YEL003W"
"3127" "WBP1" "YEL002C"
"3128" "IRC22" "YEL001C"
"3129" "YEA6-VAB2" "YEL006W-YEL005C"
"3130" "MNN1" "YER001W"
"3131" "NOP16" "YER002W"
"3132" "IRC22-MNN1" "YEL001C-YER001W"
"3133" "PMI40" "YER003C"
"3134" "FMP52" "YER004W"
"3135" "YND1" "YER005W"
"3136" "MNN1-NOP16" "YER001W-YER002W"
"3137" "NOP16-PMI40" "YER002W-YER003C"
"3138" "NUG1" "YER006W"
"3139" "YER006C-A" "YER006C-A"
"3140" "PMI40-FMP52" "YER003C-YER004W"
"3141" "PAC2" "YER007W"
"3142" "TMA20" "YER007C-A"
"3143" "SNR14" "snR14"
"3144" "YND1-NUG1" "YER005W-YER006W"
"3145" "SEC3" "YER008C"
"3146" "PAC2-TMA20" "YER007W-YER007C-A"
"3147" "TMA20-SNR14" "YER007C-A-snR14"
"3148" "NTF2" "YER009W"
"3149" "YER010C" "YER010C"
"3150" "SNR14-SEC3" "snR14-YER008C"
"3151" "TIR1" "YER011W"
"3152" "SEC3-NTF2" "YER008C-YER009W"
"3153" "tE(UUC)E1" "tE(UUC)E1"
"3154" "PRE1" "YER012W"
"3155" "YER010C-TIR1" "YER010C-YER011W"
"3156" "PRP22" "YER013W"
"3157" "HEM14" "YER014W"
"3158" "FAA2" "YER015W"
"3159" "BUD25" "YER014C-A"
"3160" "PRP22-HEM14" "YER013W-YER014W"
"3161" "BIM1" "YER016W"
"3162" "AFG3" "YER017C"
"3163" "SPC25" "YER018C"
"3164" "FAA2-BIM1" "YER015W-YER016W"
"3165" "ISC1" "YER019W"
"3166" "SBH2" "YER019C-A"
"3167" "GPA2" "YER020W"
"3168" "AFG3-SPC25" "YER017C-YER018C"
"3169" "RPN3" "YER021W"
"3170" "SPC25-ISC1" "YER018C-YER019W"
"3171" "SRB4" "YER022W"
"3172" "SBH2-GPA2" "YER019C-A-YER020W"
"3173" "PRO3" "YER023W"
"3174" "YER023C-A" "YER023C-A"
"3175" "GPA2-RPN3" "YER020W-YER021W"
"3176" "YAT2" "YER024W"
"3177" "RPN3-SRB4" "YER021W-YER022W"
"3178" "GCD11" "YER025W"
"3179" "SRB4-PRO3" "YER022W-YER023W"
"3180" "PRO3-YAT2" "YER023W-YER024W"
"3181" "tH(GUG)E1" "tH(GUG)E1"
"3182" "CHO1" "YER026C"
"3183" "GAL83" "YER027C"
"3184" "YAT2-GCD11" "YER024W-YER025W"
"3185" "MIG3" "YER028C"
"3186" "GCD11-tH(GUG)E1" "YER025W-tH(GUG)E1"
"3187" "tH(GUG)E1-CHO1" "tH(GUG)E1-YER026C"
"3188" "SMB1" "YER029C"
"3189" "CHZ1" "YER030W"
"3190" "CHO1-GAL83" "YER026C-YER027C"
"3191" "YPT31" "YER031C"
"3192" "FIR1" "YER032W"
"3193" "GAL83-MIG3" "YER027C-YER028C"
"3194" "MIG3-SMB1" "YER028C-YER029C"
"3195" "ZRG8" "YER033C"
"3196" "SMB1-CHZ1" "YER029C-YER030W"
"3197" "YPT31-FIR1" "YER031C-YER032W"
"3198" "YER034W" "YER034W"
"3199" "EDC2" "YER035W"
"3200" "ARB1" "YER036C"
"3201" "PHM8" "YER037W"
"3202" "ZRG8-YER034W" "YER033C-YER034W"
"3203" "KRE29" "YER038C"
"3204" "YER034W-EDC2" "YER034W-YER035W"
"3205" "EDC2-ARB1" "YER035W-YER036C"
"3206" "YER038W-A" "YER038W-A"
"3207" "HVG1" "YER039C"
"3208" "YER039C-A" "YER039C-A"
"3209" "GLN3" "YER040W"
"3210" "ARB1-PHM8" "YER036C-YER037W"
"3211" "YEN1" "YER041W"
"3212" "YER039C-A-GLN3" "YER039C-A-YER040W"
"3213" "MXR1" "YER042W"
"3214" "SAH1" "YER043C"
"3215" "GLN3-YEN1" "YER040W-YER041W"
"3216" "ERG28" "YER044C"
"3217" "MEI4" "YER044C-A"
"3218" "YEN1-MXR1" "YER041W-YER042W"
"3219" "ACA1" "YER045C"
"3220" "MXR1-SAH1" "YER042W-YER043C"
"3221" "SAH1-ERG28" "YER043C-YER044C"
"3222" "ERG28-MEI4" "YER044C-YER044C-A"
"3223" "SPO73" "YER046W"
"3224" "YER046W-A" "YER046W-A"
"3225" "SAP1" "YER047C"
"3226" "MEI4-ACA1" "YER044C-A-YER045C"
"3227" "ACA1-SPO73" "YER045C-YER046W"
"3228" "CAJ1" "YER048C"
"3229" "SPO73-YER046W-A" "YER046W-YER046W-A"
"3230" "tQ(UUG)E1" "tQ(UUG)E1"
"3231" "ISD11" "YER048W-A"
"3232" "SAP1-CAJ1" "YER047C-YER048C"
"3233" "TPA1" "YER049W"
"3234" "CAJ1-tQ(UUG)E1" "YER048C-tQ(UUG)E1"
"3235" "RSM18" "YER050C"
"3236" "JHD1" "YER051W"
"3237" "tQ(UUG)E1-ISD11" "tQ(UUG)E1-YER048W-A"
"3238" "ISD11-TPA1" "YER048W-A-YER049W"
"3239" "HOM3" "YER052C"
"3240" "PIC2" "YER053C"
"3241" "TPA1-RSM18" "YER049W-YER050C"
"3242" "RSM18-JHD1" "YER050C-YER051W"
"3243" "YER053C-A" "YER053C-A"
"3244" "JHD1-HOM3" "YER051W-YER052C"
"3245" "GIP2" "YER054C"
"3246" "HOM3-PIC2" "YER052C-YER053C"
"3247" "PIC2-YER053C-A" "YER053C-YER053C-A"
"3248" "HIS1" "YER055C"
"3249" "YER053C-A-GIP2" "YER053C-A-YER054C"
"3250" "FCY2" "YER056C"
"3251" "GIP2-HIS1" "YER054C-YER055C"
"3252" "RPL34A" "YER056C-A"
"3253" "HMF1" "YER057C"
"3254" "HIS1-FCY2" "YER055C-YER056C"
"3255" "PET117" "YER058W"
"3256" "PCL6" "YER059W"
"3257" "FCY2-RPL34A" "YER056C-YER056C-A"
"3258" "FCY21" "YER060W"
"3259" "RPL34A-HMF1" "YER056C-A-YER057C"
"3260" "HMF1-PET117" "YER057C-YER058W"
"3261" "FCY22" "YER060W-A"
"3262" "PET117-PCL6" "YER058W-YER059W"
"3263" "CEM1" "YER061C"
"3264" "PCL6-FCY21" "YER059W-YER060W"
"3265" "GPP2" "YER062C"
"3266" "FCY21-FCY22" "YER060W-YER060W-A"
"3267" "THO1" "YER063W"
"3268" "VHR2" "YER064C"
"3269" "CEM1-GPP2" "YER061C-YER062C"
"3270" "ICL1" "YER065C"
"3271" "GPP2-THO1" "YER062C-YER063W"
"3272" "THO1-VHR2" "YER063W-YER064C"
"3273" "SUP19" "tS(UGA)E"
"3274" "VHR2-ICL1" "YER064C-YER065C"
"3275" "RRT13" "YER066W"
"3276" "YER066C-A" "YER066C-A"
"3277" "ICL1-SUP19" "YER065C-tS(UGA)E"
"3278" "RGI1" "YER067W"
"3279" "YER067C-A" "YER067C-A"
"3280" "MOT2" "YER068W"
"3281" "SUP19-RRT13" "tS(UGA)E-YER066W"
"3282" "YER068C-A" "YER068C-A"
"3283" "ARG5%2C6" "YER069W"
"3284" "RRT13-YER066C-A" "YER066W-YER066C-A"
"3285" "YER067C-A-MOT2" "YER067C-A-YER068W"
"3286" "RNR1" "YER070W"
"3287" "MOT2-YER068C-A" "YER068W-YER068C-A"
"3288" "TDA2" "YER071C"
"3289" "VTC1" "YER072W"
"3290" "ARG5%2C6-RNR1" "YER069W-YER070W"
"3291" "ALD5" "YER073W"
"3292" "RPS24A" "YER074W"
"3293" "RNR1-TDA2" "YER070W-YER071C"
"3294" "TDA2-VTC1" "YER071C-YER072W"
"3295" "YOS1" "YER074W-A"
"3296" "VTC1-ALD5" "YER072W-YER073W"
"3297" "PTP3" "YER075C"
"3298" "ALD5-RPS24A" "YER073W-YER074W"
"3299" "tA(UGC)E" "tA(UGC)E"
"3300" "RPS24A-YOS1" "YER074W-YER074W-A"
"3301" "YER076C" "YER076C"
"3302" "YOS1-PTP3" "YER074W-A-YER075C"
"3303" "YER076W-A" "YER076W-A"
"3304" "YER077C" "YER077C"
"3305" "PTP3-tA(UGC)E" "YER075C-tA(UGC)E"
"3306" "ICP55" "YER078C"
"3307" "tA(UGC)E-YER076C" "tA(UGC)E-YER076C"
"3308" "YER078W-A" "YER078W-A"
"3309" "YER076W-A-YER077C" "YER076W-A-YER077C"
"3310" "YER079W" "YER079W"
"3311" "AIM9" "YER080W"
"3312" "YER079C-A" "YER079C-A"
"3313" "YER077C-ICP55" "YER077C-YER078C"
"3314" "SRG1" "SRG1"
"3315" "SER3" "YER081W"
"3316" "ICP55-YER078W-A" "YER078C-YER078W-A"
"3317" "UTP7" "YER082C"
"3318" "GET2" "YER083C"
"3319" "AIM9-SRG1" "YER080W-SRG1"
"3320" "YER084W" "YER084W"
"3321" "YER084W-A" "YER084W-A"
"3322" "YER085C" "YER085C"
"3323" "ILV1" "YER086W"
"3324" "SER3-UTP7" "YER081W-YER082C"
"3325" "AIM10" "YER087W"
"3326" "UTP7-GET2" "YER082C-YER083C"
"3327" "YER087C-A" "YER087C-A"
"3328" "GET2-YER084W" "YER083C-YER084W"
"3329" "YER084W-YER084W-A" "YER084W-YER084W-A"
"3330" "SBH1" "YER087C-B"
"3331" "YER085C-ILV1" "YER085C-YER086W"
"3332" "DOT6" "YER088C"
"3333" "ILV1-AIM10" "YER086W-YER087W"
"3334" "YER088W-B" "YER088W-B"
"3335" "YER088C-A" "YER088C-A"
"3336" "PTC2" "YER089C"
"3337" "YER087C-A-SBH1" "YER087C-A-YER087C-B"
"3338" "TRP2" "YER090W"
"3339" "SBH1-DOT6" "YER087C-B-YER088C"
"3340" "YER090C-A" "YER090C-A"
"3341" "MET6" "YER091C"
"3342" "DOT6-YER088C-A" "YER088C-YER088C-A"
"3343" "PTC2-TRP2" "YER089C-YER090W"
"3344" "YER091C-A" "YER091C-A"
"3345" "IES5" "YER092W"
"3346" "TSC11" "YER093C"
"3347" "TRP2-MET6" "YER090W-YER091C"
"3348" "YER091C-A-IES5" "YER091C-A-YER092W"
"3349" "AIM11" "YER093C-A"
"3350" "IES5-TSC11" "YER092W-YER093C"
"3351" "PUP3" "YER094C"
"3352" "RAD51" "YER095W"
"3353" "SHC1" "YER096W"
"3354" "TSC11-AIM11" "YER093C-YER093C-A"
"3355" "AIM11-PUP3" "YER093C-A-YER094C"
"3356" "PUP3-RAD51" "YER094C-YER095W"
"3357" "tE(UUC)E2" "tE(UUC)E2"
"3358" "YER097W" "YER097W"
"3359" "UBP9" "YER098W"
"3360" "RAD51-SHC1" "YER095W-YER096W"
"3361" "PRS2" "YER099C"
"3362" "SHC1-tE(UUC)E2" "YER096W-tE(UUC)E2"
"3363" "UBC6" "YER100W"
"3364" "tE(UUC)E2-YER097W" "tE(UUC)E2-YER097W"
"3365" "AST2" "YER101C"
"3366" "UBP9-PRS2" "YER098W-YER099C"
"3367" "RPS8B" "YER102W"
"3368" "PRS2-UBC6" "YER099C-YER100W"
"3369" "SSA4" "YER103W"
"3370" "UBC6-AST2" "YER100W-YER101C"
"3371" "RTT105" "YER104W"
"3372" "AST2-RPS8B" "YER101C-YER102W"
"3373" "NUP157" "YER105C"
"3374" "RPS8B-SSA4" "YER102W-YER103W"
"3375" "SSA4-RTT105" "YER103W-YER104W"
"3376" "MAM1" "YER106W"
"3377" "RTT105-NUP157" "YER104W-YER105C"
"3378" "GLE2" "YER107C"
"3379" "YER107W-A" "YER107W-A"
"3380" "FLO8" "YER109C"
"3381" "NUP157-MAM1" "YER105C-YER106W"
"3382" "MAM1-GLE2" "YER106W-YER107C"
"3383" "KAP123" "YER110C"
"3384" "YER107W-A-FLO8" "YER107W-A-YER109C"
"3385" "SWI4" "YER111C"
"3386" "FLO8-KAP123" "YER109C-YER110C"
"3387" "LSM4" "YER112W"
"3388" "KAP123-SWI4" "YER110C-YER111C"
"3389" "TMN3" "YER113C"
"3390" "BOI2" "YER114C"
"3391" "SWI4-LSM4" "YER111C-YER112W"
"3392" "LSM4-TMN3" "YER112W-YER113C"
"3393" "SPR6" "YER115C"
"3394" "TMN3-BOI2" "YER113C-YER114C"
"3395" "SLX8" "YER116C"
"3396" "RPL23B" "YER117W"
"3397" "SHO1" "YER118C"
"3398" "BOI2-SPR6" "YER114C-YER115C"
"3399" "AVT6" "YER119C"
"3400" "SPR6-SLX8" "YER115C-YER116C"
"3401" "YER119C-A" "YER119C-A"
"3402" "SCS2" "YER120W"
"3403" "SLX8-RPL23B" "YER116C-YER117W"
"3404" "YER121W" "YER121W"
"3405" "RPL23B-SHO1" "YER117W-YER118C"
"3406" "GLO3" "YER122C"
"3407" "SHO1-AVT6" "YER118C-YER119C"
"3408" "YCK3" "YER123W"
"3409" "AVT6-YER119C-A" "YER119C-YER119C-A"
"3410" "SCS2-YER121W" "YER120W-YER121W"
"3411" "DSE1" "YER124C"
"3412" "YER121W-GLO3" "YER121W-YER122C"
"3413" "GLO3-YCK3" "YER122C-YER123W"
"3414" "RSP5" "YER125W"
"3415" "YCK3-DSE1" "YER123W-YER124C"
"3416" "NSA2" "YER126C"
"3417" "DSE1-RSP5" "YER124C-YER125W"
"3418" "LCP5" "YER127W"
"3419" "VFA1" "YER128W"
"3420" "SAK1" "YER129W"
"3421" "RSP5-NSA2" "YER125W-YER126C"
"3422" "NSA2-LCP5" "YER126C-YER127W"
"3423" "LCP5-VFA1" "YER127W-YER128W"
"3424" "COM2" "YER130C"
"3425" "VFA1-SAK1" "YER128W-YER129W"
"3426" "RPS26B" "YER131W"
"3427" "SNR4" "snR4"
"3428" "PMD1" "YER132C"
"3429" "SAK1-COM2" "YER129W-YER130C"
"3430" "COM2-RPS26B" "YER130C-YER131W"
"3431" "RPS26B-SNR4" "YER131W-snR4"
"3432" "SNR4-PMD1" "snR4-YER132C"
"3433" "SNR52" "snR52"
"3434" "GLC7" "YER133W"
"3435" "tH(GUG)E2" "tH(GUG)E2"
"3436" "PMD1-SNR52" "YER132C-snR52"
"3437" "tK(CUU)E2" "tK(CUU)E2"
"3438" "SNR52-GLC7" "snR52-YER133W"
"3439" "YER133W-A" "YER133W-A"
"3440" "YER134C" "YER134C"
"3441" "YER135C" "YER135C"
"3442" "tV(AAC)E1" "tV(AAC)E1"
"3443" "GLC7-tH(GUG)E2" "YER133W-tH(GUG)E2"
"3444" "GDI1" "YER136W"
"3445" "tH(GUG)E2-tK(CUU)E2" "tH(GUG)E2-tK(CUU)E2"
"3446" "tK(CUU)E2-YER133W-A" "tK(CUU)E2-YER133W-A"
"3447" "YER137C" "YER137C"
"3448" "YER137W-A" "YER137W-A"
"3449" "SCR1" "SCR1"
"3450" "YER134C-YER135C" "YER134C-YER135C"
"3451" "tI(AAU)E1" "tI(AAU)E1"
"3452" "YER135C-tV(AAC)E1" "YER135C-tV(AAC)E1"
"3453" "YER138C" "YER138C"
"3454" "tV(AAC)E1-GDI1" "tV(AAC)E1-YER136W"
"3455" "GDI1-YER137C" "YER136W-YER137C"
"3456" "YER137W-A-SCR1" "YER137W-A-SCR1"
"3457" "SCR1-tI(AAU)E1" "SCR1-tI(AAU)E1"
"3458" "YER137C-A" "YER137C-A"
"3459" "tI(AAU)E1-YER138C" "tI(AAU)E1-YER138C"
"3460" "EMP65" "YER140W"
"3461" "COX15" "YER141W"
"3462" "YER138W-A" "YER138W-A"
"3463" "RTR1" "YER139C"
"3464" "YER138W-A-RTR1" "YER138W-A-YER139C"
"3465" "MAG1" "YER142C"
"3466" "DDI1" "YER143W"
"3467" "RTR1-EMP65" "YER139C-YER140W"
"3468" "UBP5" "YER144C"
"3469" "EMP65-COX15" "YER140W-YER141W"
"3470" "COX15-MAG1" "YER141W-YER142C"
"3471" "FTR1" "YER145C"
"3472" "MAG1-DDI1" "YER142C-YER143W"
"3473" "YER145C-A" "YER145C-A"
"3474" "LSM5" "YER146W"
"3475" "DDI1-UBP5" "YER143W-YER144C"
"3476" "SCC4" "YER147C"
"3477" "YER147C-A" "YER147C-A"
"3478" "UBP5-FTR1" "YER144C-YER145C"
"3479" "SPT15" "YER148W"
"3480" "YER148W-A" "YER148W-A"
"3481" "PEA2" "YER149C"
"3482" "FTR1-YER145C-A" "YER145C-YER145C-A"
"3483" "SPI1" "YER150W"
"3484" "tV(AAC)E2" "tV(AAC)E2"
"3485" "UBP3" "YER151C"
"3486" "SCC4-YER147C-A" "YER147C-YER147C-A"
"3487" "PEA2-SPI1" "YER149C-YER150W"
"3488" "YER152C" "YER152C"
"3489" "YER152W-A" "YER152W-A"
"3490" "SPI1-tV(AAC)E2" "YER150W-tV(AAC)E2"
"3491" "PET122" "YER153C"
"3492" "OXA1" "YER154W"
"3493" "BEM2" "YER155C"
"3494" "UBP3-YER152C" "YER151C-YER152C"
"3495" "PET122-OXA1" "YER153C-YER154W"
"3496" "OXA1-BEM2" "YER154W-YER155C"
"3497" "YER156C" "YER156C"
"3498" "COG3" "YER157W"
"3499" "tE(UUC)E3" "tE(UUC)E3"
"3500" "YER158C" "YER158C"
"3501" "YER156C-COG3" "YER156C-YER157W"
"3502" "YER158W-A" "YER158W-A"
"3503" "BUR6" "YER159C"
"3504" "COG3-tE(UUC)E3" "YER157W-tE(UUC)E3"
"3505" "tR(ACG)E" "tR(ACG)E"
"3506" "tE(UUC)E3-YER158C" "tE(UUC)E3-YER158C"
"3507" "YER160C" "YER160C"
"3508" "YER158C-YER158W-A" "YER158C-YER158W-A"
"3509" "YER159C-A" "YER159C-A"
"3510" "BUR6-tR(ACG)E" "YER159C-tR(ACG)E"
"3511" "SPT2" "YER161C"
"3512" "RAD4" "YER162C"
"3513" "GCG1" "YER163C"
"3514" "YER160C-SPT2" "YER160C-YER161C"
"3515" "CHD1" "YER164W"
"3516" "SPT2-RAD4" "YER161C-YER162C"
"3517" "RAD4-GCG1" "YER162C-YER163C"
"3518" "GCG1-CHD1" "YER163C-YER164W"
"3519" "PAB1" "YER165W"
"3520" "DNF1" "YER166W"
"3521" "YER165C-A" "YER165C-A"
"3522" "CHD1-PAB1" "YER164W-YER165W"
"3523" "PAB1-YER165C-A" "YER165W-YER165C-A"
"3524" "BCK2" "YER167W"
"3525" "CCA1" "YER168C"
"3526" "DNF1-BCK2" "YER166W-YER167W"
"3527" "RPH1" "YER169W"
"3528" "BCK2-CCA1" "YER167W-YER168C"
"3529" "ADK2" "YER170W"
"3530" "RAD3" "YER171W"
"3531" "CCA1-RPH1" "YER168C-YER169W"
"3532" "BRR2" "YER172C"
"3533" "RPH1-ADK2" "YER169W-YER170W"
"3534" "ADK2-RAD3" "YER170W-YER171W"
"3535" "RAD3-BRR2" "YER171W-YER172C"
"3536" "RAD24" "YER173W"
"3537" "YER172C-A" "YER172C-A"
"3538" "GRX4" "YER174C"
"3539" "TMT1" "YER175C"
"3540" "YER175W-A" "YER175W-A"
"3541" "BRR2-YER172C-A" "YER172C-YER172C-A"
"3542" "ECM32" "YER176W"
"3543" "RAD24-GRX4" "YER173W-YER174C"
"3544" "GRX4-TMT1" "YER174C-YER175C"
"3545" "TMT1-YER175W-A" "YER175C-YER175W-A"
"3546" "BMH1" "YER177W"
"3547" "YER175W-A-ECM32" "YER175W-A-YER176W"
"3548" "PDA1" "YER178W"
"3549" "DMC1" "YER179W"
"3550" "ISC10" "YER180C"
"3551" "ECM32-BMH1" "YER176W-YER177W"
"3552" "SLO1" "YER180C-A"
"3553" "tI(AAU)E2" "tI(AAU)E2"
"3554" "BMH1-PDA1" "YER177W-YER178W"
"3555" "YER181C" "YER181C"
"3556" "FMP10" "YER182W"
"3557" "PDA1-DMC1" "YER178W-YER179W"
"3558" "FAU1" "YER183C"
"3559" "DMC1-ISC10" "YER179W-YER180C"
"3560" "ISC10-SLO1" "YER180C-YER180C-A"
"3561" "SLO1-tI(AAU)E2" "YER180C-A-tI(AAU)E2"
"3562" "TOG1" "YER184C"
"3563" "tI(AAU)E2-YER181C" "tI(AAU)E2-YER181C"
"3564" "YER181C-FMP10" "YER181C-YER182W"
"3565" "FMP10-FAU1" "YER182W-YER183C"
"3566" "FAU1-TOG1" "YER183C-YER184C"
"3567" "PUG1" "YER185W"
"3568" "YER186C" "YER186C"
"3569" "TOG1-PUG1" "YER184C-YER185W"
"3570" "PUG1-YER186C" "YER185W-YER186C"
"3571" "YER187W" "YER187W"
"3572" "YER186C-YER187W" "YER186C-YER187W"
"3573" "YER188W" "YER188W"
"3574" "YER188C-A" "YER188C-A"
"3575" "YER189W" "YER189W"
"3576" "YRF1-2" "YER190W"
"3577" "YER187W-YER188W" "YER187W-YER188W"
"3578" "YER188W-YER188C-A" "YER188W-YER188C-A"
"3579" "YER190C-A" "YER190C-A"
"3580" "YER188C-A-YER189W" "YER188C-A-YER189W"
"3581" "YFL067W" "YFL067W"
"3582" "YFL063W" "YFL063W"
"3583" "YFL068W" "YFL068W"
"3584" "YFL066C" "YFL066C"
"3585" "YFL065C" "YFL065C"
"3586" "YFL064C" "YFL064C"
"3587" "COS4" "YFL062W"
"3588" "YFL064C-YFL063W" "YFL064C-YFL063W"
"3589" "DDI2" "YFL061W"
"3590" "SNO3" "YFL060C"
"3591" "YFL063W-COS4" "YFL063W-YFL062W"
"3592" "SNZ3" "YFL059W"
"3593" "COS4-DDI2" "YFL062W-YFL061W"
"3594" "THI5" "YFL058W"
"3595" "AAD16" "YFL057C"
"3596" "AAD6" "YFL056C"
"3597" "AGP3" "YFL055W"
"3598" "SNZ3-THI5" "YFL059W-YFL058W"
"3599" "THI5-AAD16" "YFL058W-YFL057C"
"3600" "AAD16-AAD6" "YFL057C-YFL056C"
"3601" "AAD6-AGP3" "YFL056C-YFL055W"
"3602" "YFL054C" "YFL054C"
"3603" "DAK2" "YFL053W"
"3604" "AGP3-YFL054C" "YFL055W-YFL054C"
"3605" "YFL054C-DAK2" "YFL054C-YFL053W"
"3606" "YFL052W" "YFL052W"
"3607" "YFL051C" "YFL051C"
"3608" "DAK2-YFL052W" "YFL053W-YFL052W"
"3609" "ALR2" "YFL050C"
"3610" "YFL052W-YFL051C" "YFL052W-YFL051C"
"3611" "YFL051C-ALR2" "YFL051C-YFL050C"
"3612" "SWP82" "YFL049W"
"3613" "EMP47" "YFL048C"
"3614" "RGD2" "YFL047W"
"3615" "ALR2-SWP82" "YFL050C-YFL049W"
"3616" "FMP32" "YFL046W"
"3617" "SEC53" "YFL045C"
"3618" "SWP82-EMP47" "YFL049W-YFL048C"
"3619" "OTU1" "YFL044C"
"3620" "EMP47-RGD2" "YFL048C-YFL047W"
"3621" "YFL042C" "YFL042C"
"3622" "RGD2-FMP32" "YFL047W-YFL046W"
"3623" "YFL041W-A" "YFL041W-A"
"3624" "FET5" "YFL041W"
"3625" "YFL040W" "YFL040W"
"3626" "YFL042C-YFL041W-A" "YFL042C-YFL041W-A"
"3627" "ACT1" "YFL039C"
"3628" "YPT1" "YFL038C"
"3629" "FET5-YFL040W" "YFL041W-YFL040W"
"3630" "TUB2" "YFL037W"
"3631" "RUF21" "RUF21"
"3632" "YFL040W-ACT1" "YFL040W-YFL039C"
"3633" "RPO41" "YFL036W"
"3634" "ACT1-YPT1" "YFL039C-YFL038C"
"3635" "YPT1-TUB2" "YFL038C-YFL037W"
"3636" "MOB2" "YFL034C-B"
"3637" "RUF21-RPO41" "RUF21-YFL036W"
"3638" "RPL22B" "YFL034C-A"
"3639" "YFL034W" "YFL034W"
"3640" "RPO41-MOB2" "YFL036W-YFL034C-B"
"3641" "RIM15" "YFL033C"
"3642" "RPL22B-YFL034W" "YFL034C-A-YFL034W"
"3643" "YFL034W-RIM15" "YFL034W-YFL033C"
"3644" "YFL032W" "YFL032W"
"3645" "HAC1" "YFL031W"
"3646" "YFL031C-A" "YFL031C-A"
"3647" "AGX1" "YFL030W"
"3648" "CAK1" "YFL029C"
"3649" "CAF16" "YFL028C"
"3650" "RIM15-YFL032W" "YFL033C-YFL032W"
"3651" "GYP8" "YFL027C"
"3652" "HAC1-AGX1" "YFL031W-YFL030W"
"3653" "STE2" "YFL026W"
"3654" "AGX1-CAK1" "YFL030W-YFL029C"
"3655" "BST1" "YFL025C"
"3656" "CAK1-CAF16" "YFL029C-YFL028C"
"3657" "CAF16-GYP8" "YFL028C-YFL027C"
"3658" "GYP8-STE2" "YFL027C-YFL026W"
"3659" "EPL1" "YFL024C"
"3660" "STE2-BST1" "YFL026W-YFL025C"
"3661" "BUD27" "YFL023W"
"3662" "BST1-EPL1" "YFL025C-YFL024C"
"3663" "FRS2" "YFL022C"
"3664" "EPL1-BUD27" "YFL024C-YFL023W"
"3665" "YFL021C-A" "YFL021C-A"
"3666" "GAT1" "YFL021W"
"3667" "PAU5" "YFL020C"
"3668" "YFL019C" "YFL019C"
